,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_insol,koi_teq,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition
748,1.926353494,133.68077,2.5305,185.1,1.33,1146.34,1484.0,6063.0,4.481,0.899,292.05478,42.33025,14.618,FALSE POSITIVE
749,0.890737359,134.56707,1.9257,195.8,20.57,3948.43,2022.0,5687.0,4.293,1.169,295.78595,42.84428,14.624,FALSE POSITIVE
750,5.41908491,131.6422,2.3379,231.0,1.38,225.71,989.0,5814.0,4.523,0.881,283.98297,49.23299,14.271,CONFIRMED
751,7.01733571,133.90592,3.567,255.5,1.61,221.46,984.0,6052.0,4.456,0.967,284.84662,49.692402,15.28,CANDIDATE
752,6.91134223,136.64878,5.6743,201.7,1.9,328.65,1086.0,5685.0,4.194,1.35,293.28827,48.811619,14.056,CONFIRMED
753,394.6249514,177.84534,24.108,2013.3,7.79,2.65,325.0,5910.0,4.03,1.727,290.85178,48.521339,12.849,CONFIRMED
754,7.19304935,136.05065,3.407,255.3,1.59,232.36,995.0,6185.0,4.472,0.991,293.08447,48.57539,15.451,CONFIRMED
755,86.64764448,173.794641,4.2326,7311.6,9.4,7.28,419.0,5522.0,4.323,1.12,291.22519,44.92738,14.651,CONFIRMED
756,36.33750453,160.39806,7.06,2828.4,5.3,16.36,513.0,5717.0,4.538,0.884,294.10818,44.770699,15.773,CONFIRMED
757,14.64613058,136.5227,5.688,593.5,2.22,54.95,694.0,5717.0,4.538,0.884,294.10818,44.770699,15.773,CONFIRMED
758,148.272013,138.00557,4.192,1707.4,4.3,2.51,321.0,5717.0,4.538,0.884,294.10818,44.770699,15.773,CANDIDATE
759,1.506507172,178.18515,4.5346,880.9,13.4,97.56,801.0,3755.0,4.774,0.473,293.61743,45.016701,15.591,FALSE POSITIVE
760,1.634614356,133.96855,3.4422,19762.0,44.22,1597.73,1611.0,6121.0,4.468,0.97,294.88181,39.161072,15.31,FALSE POSITIVE
761,16.025018977,367.693328,3.8828,29090.0,1069.01,44.01,657.0,5776.0,4.582,0.789,296.47937,39.127571,15.484,FALSE POSITIVE
762,10.50682978,360.082152,3.7769,13356.0,9.01,47.21,668.0,5127.0,4.589,0.782,293.36285,39.212448,15.95,CONFIRMED
763,0.711966971,134.223486,2.0221,6227.5,33.34,2808.98,1855.0,5486.0,4.47,0.83,295.73193,39.587521,15.469,FALSE POSITIVE
764,17.72724392,356.795528,4.1073,16878.0,14.77,71.06,741.0,6181.0,4.464,1.006,296.73502,39.187801,15.073,FALSE POSITIVE
765,321.2124365,206.930556,4.012,2358.6,7.25,2.17,310.0,6018.0,4.257,1.286,288.32043,42.261414,13.709,CANDIDATE
766,7.13895376,184.24569,4.568,254.2,49.96,1635.0,1622.0,7131.0,3.913,2.145,291.01358,42.283134,13.997,FALSE POSITIVE
767,4.4645454,132.31538,2.8823,194.3,3.07,1555.36,1601.0,6093.0,3.91,1.985,299.54376,40.86026,13.51,FALSE POSITIVE
768,11.29689442,134.57233,4.623,198.5,1.74,160.18,907.0,6096.0,4.358,1.176,295.05429,42.75684,14.788,CONFIRMED
769,19.30112039,133.35614,6.0752,232.3,1.66,47.49,669.0,5687.0,4.408,0.943,295.51068,42.930565,13.601,FALSE POSITIVE
770,1.20320092,133.929836,1.9197,2807.1,49.25,4809.16,2124.0,6218.0,4.198,1.349,280.94385,42.839184,11.374,FALSE POSITIVE
771,5.968724048,137.158607,3.651,510.6,3.26,579.9,1251.0,6122.0,4.173,1.439,294.74207,43.536831,13.717,CONFIRMED
772,10.980246199,137.1376073,3.74464,50078.0,21.94,107.47,821.0,5952.0,4.462,0.897,282.79764,43.578129,14.212,FALSE POSITIVE
773,2.144632238,133.984128,6.2701,19837.0,59.19,2146.82,1736.0,6296.0,4.24,1.305,293.35129,43.13464,13.48,CONFIRMED
774,27.32204488,159.7472774,5.6716,77474.0,21.58,18.81,531.0,5620.0,4.592,0.772,283.2413,46.378471,13.552,FALSE POSITIVE
775,1.152216965,133.277861,2.2245,12072.0,187.73,183811.71,5283.0,5560.0,2.619,15.113,293.28156,43.055809,13.63,FALSE POSITIVE
776,5.2972293,177.95111,3.799,1210.5,47.7,15961.1,2867.0,4631.0,2.386,14.296,296.39639,44.963036,13.85,FALSE POSITIVE
777,133.460999,216.04334,11.4997,5032.9,11.21,8.29,433.0,5588.0,4.047,1.593,287.1749,44.878571,15.12,CONFIRMED
778,5.188563677,145.362252,2.3683,358.7,1.0,27.95,586.0,3980.0,4.722,0.54,294.12143,48.349522,13.738,CONFIRMED
779,15.19423359,142.73422,3.106,367.8,3.69,150.25,893.0,5588.0,4.047,1.593,287.1749,44.878571,15.12,CANDIDATE
780,14.17098745,359.82956,3.4804,3070.8,4.19,32.22,608.0,5107.0,4.565,0.777,296.93393,44.853642,15.379,FALSE POSITIVE
781,31.9734169,133.86598,13.262,1414.4,24.1,9.01,442.0,4931.0,4.595,0.774,292.13437,44.65617,15.527,FALSE POSITIVE
782,3.990105908,355.840837,2.4108,6154.9,7.45,378.53,1124.0,5926.0,4.519,0.913,296.08185,39.161621,15.572,CONFIRMED
783,0.52205862,133.138446,2.0847,1381.3,27.16,3951.57,2022.0,5359.0,4.478,0.878,288.65359,39.66431,15.636,FALSE POSITIVE
784,10.035381809,137.471481,3.4062,2829.7,4.42,90.33,786.0,5813.0,4.561,0.833,296.23511,39.370338,15.062,CONFIRMED
785,53.100942624,135.9717179,2.2868,19981.0,24.02,10.93,464.0,5465.0,4.396,0.973,286.83487,39.760849,12.907,FALSE POSITIVE
786,5.80181368,137.57807,4.119,269.6,4.52,1168.82,1491.0,6020.0,3.86,2.097,298.77338,47.786469,13.752,FALSE POSITIVE
787,15.6402515,359.07991,6.222,800.3,18.11,39.55,640.0,5346.0,4.491,0.826,293.61121,39.417519,15.908,FALSE POSITIVE
788,0.691666384,135.94927,1.9603,35.6,0.58,4014.57,2031.0,5687.0,4.408,0.943,295.51068,42.930565,13.601,FALSE POSITIVE
789,5.62154315,136.89013,2.4143,172.3,1.37,229.04,992.0,5637.0,4.439,0.96,294.98547,42.727669,13.687,CONFIRMED
790,1.074106954,133.84323,1.9797,64.5,0.52,588.96,1255.0,4699.0,4.637,0.676,289.24817,42.565559,11.748,FALSE POSITIVE
791,5.117401517,134.586518,4.3056,62929.0,28.41,385.51,1130.0,6161.0,4.454,1.053,284.82272,46.013721,15.764,FALSE POSITIVE
792,4.20233673,179.533899,3.6973,45982.0,23.53,570.87,1246.0,6185.0,4.396,1.094,282.18439,46.006859,15.653,FALSE POSITIVE
793,8.50698069,134.64421,2.938,295.5,1.9,155.42,900.0,5822.0,4.428,0.986,294.68027,49.14016,15.135,CONFIRMED
794,15.60865244,144.29934,6.26,311.4,6.17,958.55,1419.0,8014.0,3.94,2.43,297.97922,48.553871,13.376,FALSE POSITIVE
795,0.669310092,134.131388,1.6274,131.8,1.13,3643.96,1983.0,5475.0,4.426,1.003,286.03635,49.61451,12.521,CONFIRMED
796,4.494498254,134.77583,1.9742,248.2,62.11,1824.84,1667.0,5117.0,3.578,3.403,295.03461,48.882172,12.786,FALSE POSITIVE
797,44.9306706,140.2077,6.539,438.4,2.49,24.17,565.0,6121.0,4.397,1.164,297.3916,48.560692,13.949,CONFIRMED
798,14.13175309,142.26044,4.0136,1033.0,3.02,49.18,675.0,5616.0,4.564,0.822,286.57483,44.7952,15.762,CONFIRMED
799,1.061934816,133.84801,3.2551,437.2,25.72,1789.63,1660.0,5730.0,4.545,0.87,288.90857,44.64241,15.062,FALSE POSITIVE
800,11.41926141,137.66894,3.9908,915.6,1.48,7.32,419.0,3823.0,4.765,0.492,286.07523,44.664639,15.314,CONFIRMED
801,5.93821065,136.52839,2.5128,522.5,61.63,231.93,996.0,6123.0,4.545,0.85,299.2749,44.55349,14.423,FALSE POSITIVE
802,268.9410974,360.070904,5.4434,9010.2,13.57,2.52,321.0,5798.0,4.224,1.306,289.88962,45.005669,14.814,CANDIDATE
803,0.655001616,133.176794,1.8136,271.2,31.77,23595.49,3162.0,6426.0,3.965,2.089,293.53415,44.971111,13.371,FALSE POSITIVE
804,33.1996355,153.66086,5.022,1112.5,2.85,13.09,485.0,5102.0,4.463,0.88,295.37079,39.177212,15.03,CONFIRMED
805,8.65306587,134.30886,4.486,1048.1,19.78,37.94,633.0,4641.0,4.589,0.694,289.7261,39.272831,15.703,FALSE POSITIVE
806,6.80082032,359.17999,1.9883,699.9,1.88,55.83,697.0,4805.0,4.633,0.688,294.50842,39.398682,15.238,CANDIDATE
807,19.30581662,373.18998,4.2902,709.1,4.0,104.41,815.0,5661.0,4.09,1.522,288.91644,39.594711,15.151,CONFIRMED
808,3.221785738,136.141517,3.3411,46379.0,25.03,800.37,1357.0,6250.0,4.411,1.041,291.92065,45.247028,14.601,FALSE POSITIVE
809,0.6243875,133.0436541,1.92102,36855.0,29.45,1693.36,1639.0,5211.0,4.644,0.618,297.57349,45.233299,15.487,FALSE POSITIVE
810,18.610092584,139.0850449,4.98308,50834.0,55.23,52.24,686.0,6077.0,4.526,0.891,290.88354,45.765869,15.84,FALSE POSITIVE
811,13.22175358,139.570627,2.7884,876.5,2.38,39.56,640.0,5211.0,4.556,0.799,292.48694,46.196209,13.938,CONFIRMED
812,1.137525054,133.805565,2.68228,18006.0,42.74,2197.52,1746.0,5912.0,4.467,0.937,286.36188,45.555161,15.452,FALSE POSITIVE
813,23.799939273,152.5654761,5.02319,60186.0,51.74,38.92,637.0,5934.0,4.473,0.957,290.49307,45.205898,14.669,FALSE POSITIVE
814,7.16893064,135.67854,4.6766,112.8,1.61,469.56,1187.0,6221.0,4.198,1.458,283.9368,49.110329,12.32,CONFIRMED
815,54.325574,142.236,9.86,44.2,0.76,20.85,545.0,6343.0,4.411,1.137,283.9368,49.110329,12.32,CANDIDATE
816,20.01959599,150.8362184,7.0,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,283.9368,49.110329,12.32,CANDIDATE
817,1.22775877,133.78679,2.7545,46148.0,48.79,2809.86,1859.0,6207.0,4.412,1.044,289.04999,51.418369,13.184,FALSE POSITIVE
818,40.24649897,161.306577,6.0203,159410.0,97.54,82.27,768.0,6594.0,4.051,1.691,296.02509,43.234875,13.092,FALSE POSITIVE
819,2.27999662,133.640649,5.7777,12831.0,20.74,3775.07,2000.0,6594.0,4.051,1.691,296.02509,43.234875,13.092,FALSE POSITIVE
820,2.48658617,134.110364,2.7189,42122.0,24.39,1077.69,1461.0,5892.0,4.35,1.198,289.80521,46.491711,15.418,CANDIDATE
821,5.729317577,138.559971,1.1816,865.4,2.41,123.03,850.0,5320.0,4.589,0.786,293.6413,44.65704,14.809,CONFIRMED
822,11.776132317,142.705753,2.8971,1430.8,2.08,9.37,446.0,3980.0,4.722,0.54,294.12143,48.349522,13.738,CONFIRMED
823,11.60908533,133.99324,2.2603,489.3,1.71,48.06,671.0,5320.0,4.589,0.786,293.6413,44.65704,14.809,CONFIRMED
824,162.0479502,278.880573,9.8974,4840.5,11.52,8.65,437.0,6309.0,4.16,1.567,294.2655,44.7943,13.632,CANDIDATE
825,0.530967162,133.849416,3.3659,244.9,23.72,12644.75,2704.0,6449.0,4.316,1.193,288.86734,44.61573,13.586,FALSE POSITIVE
826,40.05881661,169.91063,5.595,1239.4,3.43,13.57,489.0,5668.0,4.545,0.868,286.01587,45.007771,14.862,CONFIRMED
827,6.09747233,354.05919,3.431,217.6,2.22,485.84,1197.0,5661.0,4.09,1.522,288.91644,39.594711,15.151,CONFIRMED
828,56.637918,135.51975,6.172,589.7,3.68,24.87,570.0,5661.0,4.09,1.522,288.91644,39.594711,15.151,CONFIRMED
829,2.243016513,133.45086,2.721,299.6,1.37,438.46,1167.0,5462.0,4.614,0.732,296.65308,39.322689,13.98,FALSE POSITIVE
830,8.6531216,134.30147,4.39,654.8,22.58,84.05,772.0,5421.0,4.564,0.852,289.7439,39.286301,15.454,FALSE POSITIVE
831,8.99088621,136.73923,4.2447,469.7,2.78,200.35,960.0,5881.0,4.315,1.171,297.71185,45.261921,13.431,CONFIRMED
832,34.064566412,150.452048,9.6114,28450.0,15.57,25.0,570.0,6161.0,4.517,0.892,293.38663,45.87027,15.443,FALSE POSITIVE
833,4.350087749,134.800238,2.6428,23593.0,24.77,393.2,1136.0,6060.0,4.495,0.953,283.18909,45.36417,14.855,FALSE POSITIVE
834,1.744101106,134.50867,1.5497,9681.4,7.21,251.54,1016.0,4368.0,4.593,0.703,294.91586,45.783871,15.702,FALSE POSITIVE
835,7.981187121,133.802114,1.8071,7609.5,18.75,205.88,966.0,6217.0,4.472,0.989,293.70905,45.286388,14.36,FALSE POSITIVE
836,4.118775582,357.261244,3.76,2647.7,4.48,306.75,1067.0,5944.0,4.579,0.802,297.60529,45.36068,15.797,FALSE POSITIVE
837,1.694740233,355.357543,1.6864,1446.8,2.12,95.14,797.0,3764.0,4.739,0.527,283.55554,45.614262,15.804,CANDIDATE
838,0.971933156,133.853925,1.9265,4786.0,50.75,2240.48,1754.0,5592.0,4.445,0.931,297.89658,43.563889,15.289,FALSE POSITIVE
839,121.5991278,137.27469,15.1596,10537.0,379.63,3.87,358.0,6036.0,4.551,0.847,294.54739,43.533691,14.6,FALSE POSITIVE
840,15.068060768,363.549714,3.3011,19387.0,16.43,71.78,742.0,5982.0,4.493,0.96,295.4783,39.867722,15.95,FALSE POSITIVE
841,7.886632468,360.514132,5.2147,6331.2,8.99,232.07,996.0,5847.0,4.304,1.135,295.095,43.537579,15.014,CONFIRMED
842,8.027681123,360.171355,3.0942,8725.4,8.43,109.35,824.0,5569.0,4.546,0.887,289.60382,46.314949,15.57,CONFIRMED
843,704.962626,492.77178,18.003,2319.1,4.53,0.24,178.0,5305.0,4.489,0.818,283.25681,45.08778,13.354,CONFIRMED
844,50.28635977,167.63351,6.3212,1119.3,3.88,20.59,543.0,5900.0,4.309,1.167,299.22162,44.693871,13.672,CONFIRMED
845,22.79020351,138.68515,5.0394,617.9,2.57,38.27,634.0,5478.0,4.354,1.053,285.0361,45.07106,14.766,CANDIDATE
846,13.26079792,139.0988,3.912,199.4,1.47,78.79,760.0,5478.0,4.354,1.053,285.0361,45.07106,14.766,CANDIDATE
847,1.061932545,133.850441,2.1429,133.6,2.29,9391.15,2508.0,6134.0,3.975,1.851,288.90253,44.632992,12.953,FALSE POSITIVE
848,127.8334997,293.41845,10.914,1829.9,9.46,22.21,554.0,6505.0,3.973,2.17,291.02014,39.22068,13.968,CONFIRMED
849,10.21864532,136.8622,3.802,445.3,2.33,169.13,920.0,6100.0,4.376,1.083,296.35867,39.115189,14.82,CONFIRMED
850,15.573637,132.44282,5.326,468.1,2.94,96.38,799.0,6100.0,4.376,1.083,296.35867,39.115189,14.82,CONFIRMED
851,40.1015561,132.71244,5.246,550.0,2.92,27.31,583.0,6100.0,4.376,1.083,296.35867,39.115189,14.82,CONFIRMED
852,4.45814897,134.39743,2.867,188.1,1.61,511.6,1212.0,6100.0,4.376,1.083,296.35867,39.115189,14.82,CANDIDATE
853,5.663621501,133.89009,1.2968,1225.0,2.47,84.76,774.0,4917.0,4.601,0.723,284.79102,45.228989,15.444,FALSE POSITIVE
854,6.230335,181.29566,1.6493,1449.2,3.7,138.33,875.0,5477.0,4.557,0.865,284.20966,45.25808,15.977,CANDIDATE
855,12.49340725,138.462232,2.2614,715.7,2.2,42.08,649.0,5207.0,4.561,0.795,291.02185,37.769791,13.575,CONFIRMED
856,6.62643441,183.98789,3.1752,814.6,2.54,151.59,895.0,5616.0,4.529,0.903,287.392,46.059311,15.843,CONFIRMED
857,3.70122061,180.27172,2.523,327.4,1.62,330.02,1087.0,5616.0,4.529,0.903,287.392,46.059311,15.843,CONFIRMED
858,6.247030799,356.90972,1.4848,1496.6,1.89,16.23,512.0,3821.0,4.764,0.487,299.6777,45.972328,15.369,CANDIDATE
859,13.73474071,142.32752,2.769,746.4,2.71,38.11,634.0,5196.0,4.524,0.772,286.91711,38.872219,15.187,CONFIRMED
860,700.00298217,249.44205,7.6525,3245.9,6.43,0.76,238.0,6487.0,4.397,1.118,293.61877,39.022572,13.594,CANDIDATE
861,272.0868353,378.13721,2.7145,5572.0,5.95,0.93,251.0,5587.0,4.548,0.791,288.31436,38.693291,15.166,CANDIDATE
862,14.55387488,134.11669,6.973,319.7,3.45,183.48,939.0,6143.0,4.177,1.507,293.59583,39.02948,14.377,CONFIRMED
863,0.895277575,133.411986,2.711,534.5,9.27,77480.31,4253.0,8040.0,3.707,3.325,298.34421,45.40992,13.574,FALSE POSITIVE
864,81.0637895,139.53492,3.001,476.0,3.01,16.12,511.0,6198.0,4.237,1.324,300.51712,44.38158,13.914,CONFIRMED
865,24.8056775,145.07526,6.148,624.4,2.16,28.22,588.0,5600.0,4.455,0.872,284.67728,44.79768,15.204,CONFIRMED
866,13.02493307,138.176157,4.5706,778.4,2.88,90.1,786.0,5657.0,4.364,1.046,297.11511,41.909142,13.709,CONFIRMED
867,44.3471936,161.31738,6.43,791.7,2.45,13.0,484.0,5600.0,4.455,0.872,284.67728,44.79768,15.204,CONFIRMED
868,9.2207691,138.0072,4.907,140.0,1.02,105.63,817.0,5600.0,4.455,0.872,284.67728,44.79768,15.204,CONFIRMED
869,13.6396648,141.7301,5.425,162.7,1.1,62.6,717.0,5600.0,4.455,0.872,284.67728,44.79768,15.204,CONFIRMED
870,1.922799706,134.50174,1.8604,259.7,1.28,514.44,1215.0,5194.0,4.559,0.815,285.61746,39.379532,14.829,CONFIRMED
871,3.02168007,133.47243,2.8264,171.9,1.31,744.35,1332.0,6201.0,4.472,0.989,288.82291,40.38905,14.429,CONFIRMED
872,3.222975318,178.0701,2.9247,232.7,1.47,558.65,1239.0,5823.0,4.427,0.96,292.27612,39.550179,14.609,CONFIRMED
873,42.0370662,178.25006,6.282,266.8,1.66,18.16,527.0,5823.0,4.427,0.96,292.27612,39.550179,14.609,CANDIDATE
874,21.0112068,132.6336,4.507,163.6,1.4,45.79,663.0,5823.0,4.427,0.96,292.27612,39.550179,14.609,CANDIDATE
875,4.16811839,134.89621,2.8084,263.0,2.28,628.73,1277.0,5689.0,4.202,1.313,284.58255,39.220211,14.801,CONFIRMED
876,5.82348911,354.99602,2.2441,888.7,3.0,196.33,955.0,5774.0,4.526,0.864,285.96786,45.739071,15.898,CANDIDATE
877,8.75059775,358.24233,2.8288,881.9,2.27,51.0,682.0,4942.0,4.599,0.779,295.76083,45.45739,15.92,CANDIDATE
878,9.41475056,142.32936,4.736,483.4,19.33,202.58,962.0,6406.0,4.436,1.033,293.17416,45.521229,13.66,FALSE POSITIVE
879,0.56669006,133.81294,2.1674,104.6,1.52,18023.71,2955.0,6899.0,4.273,1.386,294.79001,45.391621,13.44,FALSE POSITIVE
880,7.13969705,137.18652,3.981,512.9,2.24,205.23,965.0,6014.0,4.486,0.993,295.92609,45.383862,15.906,CONFIRMED
881,18.75470238,141.7172,3.0331,995.3,1.67,5.03,382.0,3976.0,4.721,0.54,290.47995,45.6007,15.473,CONFIRMED
882,0.648868342,131.842892,2.82428,34770.0,72.32,16368.52,2882.0,6531.0,4.12,1.524,286.84528,37.815891,11.471,FALSE POSITIVE
883,3.00363219,135.64129,3.732,101.2,1.43,1441.44,1571.0,6309.0,4.217,1.32,293.64841,38.976021,12.476,FALSE POSITIVE
884,11.30123036,134.91855,4.022,277.1,1.85,124.42,852.0,5730.0,4.34,1.122,292.00681,38.820728,14.981,CONFIRMED
885,0.796722833,133.07985,2.4551,107.1,1.44,7844.64,2401.0,5959.0,4.121,1.334,294.35049,38.602131,13.379,FALSE POSITIVE
886,4.24153629,133.45522,2.971,188.1,1.44,452.95,1177.0,5776.0,4.34,1.047,295.21664,38.77433,14.621,CONFIRMED
887,17.32419108,142.09977,8.045,241.3,3.14,204.1,964.0,5968.0,3.972,1.857,286.58316,39.077202,13.42,CONFIRMED
888,14.37457572,138.20189,4.7892,335.8,1.94,87.24,779.0,5768.0,4.358,1.067,293.37225,44.785141,13.749,CONFIRMED
889,9.65188331,132.15947,4.296,103.2,1.08,148.32,890.0,5768.0,4.358,1.067,293.37225,44.785141,13.749,CONFIRMED
890,6.0990118,135.52357,3.6112,227.5,3.16,842.53,1374.0,5743.0,3.881,1.971,296.71735,44.579659,13.951,FALSE POSITIVE
891,49.4781446,141.82465,2.493,496.6,1.88,10.73,462.0,5776.0,4.554,0.849,286.96683,44.992489,14.427,CANDIDATE
892,30.8639476,162.88077,8.864,256.5,3.01,72.05,743.0,5977.0,4.08,1.571,293.22995,45.05331,12.547,CONFIRMED
893,2.403640701,134.73065,1.4012,74.9,1.24,1164.85,1489.0,5881.0,4.315,1.171,297.71185,45.261921,13.431,CONFIRMED
894,2.90060781,179.83386,2.563,124.8,1.58,1727.31,1645.0,6547.0,4.241,1.371,296.43408,39.444069,13.887,FALSE POSITIVE
895,4.51436096,134.0293,3.0083,230.7,1.84,543.73,1231.0,5940.0,4.306,1.215,290.47742,39.73201,14.946,CONFIRMED
896,3.77359871,134.07013,2.7282,176.0,1.29,614.52,1270.0,6224.0,4.404,0.969,294.7699,39.39851,14.207,CONFIRMED
897,8.18182189,134.81423,2.4566,299.6,1.77,218.9,981.0,6224.0,4.404,0.969,294.7699,39.39851,14.207,CONFIRMED
898,13.32389352,135.24585,3.2208,781.3,1.26,4.83,378.0,3751.0,4.813,0.45,287.05453,45.18037,15.931,CONFIRMED
899,4.919584997,134.602396,4.1988,425.7,2.86,702.13,1312.0,6236.0,4.246,1.378,294.4639,49.765041,13.273,CONFIRMED
900,11.41911886,186.30498,5.135,509.2,3.32,170.33,921.0,6311.0,4.398,1.172,283.57422,45.734798,15.965,CONFIRMED
901,11.36113254,136.92584,4.1886,569.5,2.6,134.97,869.0,6244.0,4.46,1.009,287.45279,45.704399,14.63,CONFIRMED
902,1.3866358,134.3472,4.77,70.1,0.72,1205.94,1503.0,5693.0,4.551,0.856,285.98865,45.377811,15.755,FALSE POSITIVE
903,14.53410833,145.42643,3.3094,510.6,1.36,7.34,420.0,3957.0,4.693,0.553,290.29456,45.56461,14.688,CANDIDATE
904,33.0063185,145.38821,7.118,278.1,3.13,86.38,778.0,5968.0,3.972,1.857,286.58316,39.077202,13.42,CONFIRMED
905,11.13127159,134.36341,4.2372,211.2,2.06,194.31,952.0,5800.0,4.202,1.435,288.1337,38.99688,13.459,CONFIRMED
906,3.47143963,133.74061,3.663,99.8,1.19,805.05,1358.0,6341.0,4.409,1.111,290.86142,38.641129,13.599,FALSE POSITIVE
907,29.6193891,133.68205,4.9595,314.7,1.74,26.79,580.0,5618.0,4.401,0.996,291.01904,38.54557,13.331,CONFIRMED
908,3.50376155,134.6825677,3.16,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,290.66681,38.568329,14.463,FALSE POSITIVE
909,8.925079516,139.71389,2.6766,977.5,2.36,36.89,628.0,4728.0,4.628,0.693,287.99789,50.944328,13.461,CONFIRMED
910,8.0922105,138.04535,5.7696,65.3,1.44,331.65,1089.0,5774.0,4.106,1.395,296.00711,44.853474,11.731,CONFIRMED
911,3.117087797,134.684738,3.06941,12152.0,88.51,2725.12,1842.0,6338.0,3.973,2.046,283.31592,48.404873,11.397,FALSE POSITIVE
912,22.687155,148.455435,5.4921,960.0,3.2,42.95,653.0,5657.0,4.364,1.046,297.11511,41.909142,13.709,CONFIRMED
913,0.937406378,134.726531,1.9515,5079.6,7.09,1790.11,1659.0,5480.0,4.529,0.843,291.63699,47.83234,14.546,FALSE POSITIVE
914,0.668483615,178.281377,2.0909,2899.8,29.53,2642.17,1832.0,5546.0,4.575,0.81,298.25803,48.217361,15.905,FALSE POSITIVE
915,1.544927524,133.54909,1.0134,138.5,1.39,2606.96,1824.0,6309.0,4.34,1.132,294.18967,39.617119,13.643,FALSE POSITIVE
916,4.48758768,133.36092,2.874,112.0,1.37,684.07,1305.0,6060.0,4.227,1.257,284.86014,39.240551,13.446,CONFIRMED
917,0.323021692,133.603668,2.3442,47100.0,46.4,9913.7,2545.0,5458.0,4.381,0.972,292.63,42.829338,11.234,FALSE POSITIVE
918,4.70818628,137.0593,3.278,56545.0,42.99,282.41,1046.0,5868.0,4.53,0.894,291.61008,42.759762,13.279,FALSE POSITIVE
919,14.405857436,360.3847471,5.48509,30431.0,23.42,146.95,888.0,5945.0,4.196,1.346,293.02036,42.508835,14.808,FALSE POSITIVE
920,7.702374154,137.563452,3.8459,18377.0,225.25,109.38,825.0,5598.0,4.565,0.83,292.7399,42.359402,15.144,FALSE POSITIVE
921,16.56062577,133.49703,2.611,700.8,2.94,57.28,701.0,5818.0,4.436,0.855,285.24667,45.950191,15.198,CONFIRMED
922,15.74958583,150.24579,4.6672,659.5,2.77,86.18,777.0,6191.0,4.454,1.025,285.43552,45.976021,15.3,CONFIRMED
923,37.8145252,134.66424,9.109,412.5,3.04,36.25,626.0,5988.0,4.278,1.314,291.07468,45.24258,13.601,CONFIRMED
924,12.64504291,138.63149,9.117,200.4,1.55,71.28,741.0,5607.0,4.447,0.886,285.34583,45.367779,14.447,CONFIRMED
925,21.5262958,132.28787,8.392,190.0,1.36,35.03,621.0,5607.0,4.447,0.886,285.34583,45.367779,14.447,CONFIRMED
926,33.8845825,159.98819,6.538,224.1,1.74,19.13,533.0,5607.0,4.447,0.886,285.34583,45.367779,14.447,CONFIRMED
927,6.40087137,136.8824,2.5561,133.6,1.91,357.44,1109.0,5426.0,4.107,1.421,287.30786,39.14473,12.988,CONFIRMED
928,30.1599411,138.51774,7.874,175.9,4.54,115.69,836.0,5010.0,3.62,3.051,290.10718,38.702229,11.584,CONFIRMED
929,51.0771048,152.35694,11.233,141.5,3.66,57.28,702.0,5010.0,3.62,3.051,290.10718,38.702229,11.584,CONFIRMED
930,4.2856756,134.4812,4.059,31.4,2.13,2429.13,1790.0,5055.0,3.443,3.733,292.4968,39.193169,12.203,FALSE POSITIVE
931,7.388833611,133.9344039,5.62857,13064.0,10.66,139.94,877.0,5845.0,4.558,0.838,293.8129,42.04871,13.209,FALSE POSITIVE
932,2.698021895,136.32786,23.192,6721.2,52.51,1481.76,1582.0,6568.0,4.36,1.211,291.98694,42.037651,13.717,FALSE POSITIVE
933,117.93110803,219.704226,5.8796,8506.6,10.36,7.2,418.0,6392.0,4.425,1.072,289.02017,48.119808,15.128,CONFIRMED
934,4.887806806,354.539481,2.4078,4676.0,5.71,167.54,918.0,5284.0,4.523,0.812,297.71039,48.083832,15.399,FALSE POSITIVE
935,11.973605044,144.779315,4.3117,3822.9,38.2,106.83,820.0,6146.0,4.497,0.943,296.71634,48.211262,15.175,FALSE POSITIVE
936,1.231364189,133.036618,5.8574,1097.1,5.39,2005.15,1707.0,5897.0,4.429,0.891,290.29385,47.96759,14.97,FALSE POSITIVE
937,2.102416517,134.394943,1.7684,1502.5,29.29,1003.06,1435.0,5999.0,4.494,0.959,294.0217,48.390419,15.642,FALSE POSITIVE
938,11.703109303,133.721698,2.0467,4201.0,37.3,102.47,811.0,6014.0,4.494,0.958,296.93268,48.266491,15.003,FALSE POSITIVE
939,13.73808249,134.43787,3.354,660.7,3.84,163.52,912.0,6375.0,4.292,1.178,298.18362,42.01313,13.805,CANDIDATE
940,16.66216657,142.186468,3.8762,27442.0,843.45,114.41,834.0,6440.0,4.38,1.169,286.30026,42.374828,13.344,FALSE POSITIVE
941,0.752159702,134.047229,2.3621,3425.0,43.73,5767.22,2224.0,5916.0,4.296,1.175,297.10837,42.751663,11.884,FALSE POSITIVE
942,4.81886153,358.16338,6.223,1318.6,2.96,98.29,803.0,5030.0,4.658,0.651,294.09109,42.491459,15.932,FALSE POSITIVE
943,125.86540191,236.659731,9.0191,12390.0,12.37,5.71,394.0,5933.0,4.342,1.115,297.46533,42.882839,13.956,CONFIRMED
