,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,st_tmag,ra,dec,tfopwg_disp
1606,11.5738497,6.656,18730.0,22.4042,210.056,1060.0,5782.0,4.04,1.61,11.8929,143.259339,-13.830634,APC
1607,10.090259,1.7502645,2585.7862462,10.5098,94.864241,795.9675881,5454.42,3.44247,1.23369,9.4688,46.197914,-73.396374,PC
1608,8.6251769,2.704,1690.0,7.55444,161.98,993.0,5484.0,4.35,1.08,10.6477,97.408122,-21.994385,PC
1609,4.8714085,2.643,1180.0,3.8394,350.476,1205.0,5484.0,4.35,1.08,10.6477,97.408122,-21.994385,PC
1610,5.2524792,1.828,23400.0,20.7884,132.072,944.0,5728.0,4.24,1.27,12.1103,192.661632,-14.565099,APC
1611,1.6804461,1.099,2020.0,5.37039,833.25,1496.0,5695.0,4.41,1.04,11.0863,87.373285,-25.375613,PC
1612,5.7517969,3.0489623,701.5728877,6.2303216,1308.6880472,1534.0120939,6510.3,3.97,1.97616,11.895,103.245394,-67.53926,PC
1613,0.5109902,0.709,2720.0,9.54792,4048.85,2222.0,6095.0,4.13,1.53,11.9951,192.32172,-21.333033,FP
1614,1.2709769,2.335,1400.0,4.10761,4096.84,2228.0,6296.0,4.39,1.17,11.7959,199.021029,-33.76396,PC
1615,3.66275,3.096,970.0,3.52758,782.333,1473.0,6150.0,4.33,1.22,11.7118,79.61789,-28.00593,PC
1616,7.0924883,2.869,5540.0,12.2608,200.057,1047.0,6493.0,4.17,1.58,11.4586,197.200536,-31.499464,PC
1617,1.1258127,0.374,1440.0,13.1558,570.852,1361.0,6423.0,4.36,1.24,11.5137,196.285834,-31.985378,PC
1618,5.1858,7.191,4550.0,18.5118,1753.41,1802.0,6130.0,3.64,2.7,11.0331,83.818664,6.587708,PC
1619,4.534451,4.936391,23574.842911,23.183789,1003.7032593,1435.559122,6421.5,4.19,1.47459,11.2932,358.444734,-10.884958,FP
1620,22.84518,7.215,9210.0,15.1752,91.9765,862.0,5963.1,4.08,1.57,11.9961,46.659674,-66.007932,FP
1621,8.71546,3.934,12010.0,12.1387,103.489,888.0,5395.0,4.36,1.06,11.9196,184.982551,-27.284837,PC
1622,6.9444047,2.7056073,5264.9280735,13.4708551,449.6608267,1174.4675265,6104.5,4.19,1.41945,12.3715,34.954262,-62.503817,PC
1623,5.5436298,3.879,5400.0,13.5659,702.661,1434.0,6510.0,4.05,1.81,12.1046,112.875366,-52.985887,PC
1624,4.0197555,2.688,9750.0,9.57594,211.813,1062.0,5216.0,4.44,0.94,11.5521,89.130026,-5.01203,CP
1625,0.659752,0.367,1311.0,6.07841,376.585,1227.0,5832.0,4.26,1.25,11.9732,108.017449,-50.247778,FP
1626,17.1869882,3.845,3130.0,12.9307,97.2728,874.0,6049.7,3.87,2.05,11.8402,88.505022,-3.639907,APC
1627,5.74984,3.734,17690.0,14.4892,329.499,1186.0,6046.0,4.42,1.08,12.3193,333.111347,-26.92637,PC
1628,5.1750108,1.715,13300.0,10.7741,71.7931,810.0,5177.0,4.48,0.89,11.6955,134.957623,-48.488493,PC
1629,3.36376,3.418,7030.0,10.7493,705.699,1435.0,5713.3,4.24,1.27,12.1227,83.913807,4.82797,PC
1630,5.433729,1.172585,6530.706532,1.741587,3.3240075,344.3778811,3139.0,5.04944,0.214,13.4102,353.243538,-29.416487,CP
1631,12.6826724,3.827,2490.0,5.24953,76.8372,824.0,5851.0,4.43,1.04,11.4878,132.898822,-16.386277,PC
1632,4.8984239,3.752,9930.0,12.907,409.667,1253.0,5774.0,4.23,1.29,12.2036,137.31171,-19.778021,PC
1633,1.1792344,1.7572263,5398.6996811,26.9739777,16257.6914094,2879.9468214,6127.1,3.67,2.6058199,12.2186,144.040606,-24.751118,FP
1634,13.3368173,4.384,8210.0,11.2448,69.8726,805.0,5517.0,4.26,1.2,12.5882,61.68622,-16.755755,CP
1635,4.31362,1.709,9490.0,8.01917,54.2011,755.0,4929.5,0.1,0.8,11.2057,319.498241,-22.049823,PC
1636,6.1600755,1.808,18930.0,17.7265,64.3828,789.0,5669.0,4.29,1.19,12.6389,335.74211,30.573268,PC
1637,3.1821969,3.0676639,3746.6638386,9.3708418,1042.5767464,1449.2615097,5672.5,4.4,1.3954,12.7119,344.743989,-23.148028,PC
1638,1.6766585,1.528711,37391.9473651,16.6532667,180.6590045,935.0496086,4155.0,4.66247,0.622666,14.1858,341.871773,-15.572947,APC
1639,3.497278,2.1683364,17354.7453004,11.4931223,192.6704002,950.2185391,4940.0,4.53,0.80797,13.3921,31.617523,-56.19888,PC
1640,5.4693888,1.8076781,32411.855989,11.5779216,27.5364506,584.247334,3770.0,4.61871,0.638902,13.6521,358.092047,-53.043156,PC
1641,1.2730965,1.48,414.0,1.57925,660.277,1412.0,5024.0,4.5685,0.77,9.926601,349.231081,-18.606646,CP
1642,5.2153551,5.5447047,5215.6978933,17.6559787,1843.4656772,1671.2003333,6067.2,3.73,2.3901401,9.4834,0.325761,-8.926251,KP
1643,5.0450365,1.8477691,14390.5886306,16.7060661,319.7931488,1078.5419418,5337.0,4.5,1.16636,12.3643,13.643588,-67.915159,PC
1644,4.6612025,2.1408549,5135.6657253,12.7709747,823.9647363,1366.4599455,5884.5,4.3,1.52373,11.4408,356.375185,-16.114124,PC
1645,3.1353607,1.438,8634.0,22.286,459.818,1290.0,5503.0,4.4,1.06,10.459,1.484836,-20.653955,APC
1646,2.1356844,1.8893368,28827.494553,11.4989584,96.5828777,799.5484484,3678.2,4.33,0.666652,13.3147,36.156146,-65.000196,PC
1647,3.1580768,2.3429867,16514.3913437,13.0802564,242.699203,1006.6693297,4367.6,4.33,1.02417,13.5445,26.965078,-61.686758,PC
1648,2.7567395,2.3808565,9248.4759918,13.8044661,1225.5263733,1509.0388299,6034.0,4.26998,1.28427,10.5853,4.603042,-15.267404,KP
1649,5.6601098,1.5377473,8427.6778878,12.3816484,361.1289137,1111.8221321,5859.8,4.4,1.1873699,11.8933,20.410382,-64.87571,APC
1650,1.3442724,4.6777347,44.3806696,10.5098,1758.0840398,1651.5041046,5801.0,4.33,1.23369,8.115,118.388357,-63.769812,PC
1651,2.3372423,1.4487311,11568.4008531,10.5103504,550.1159381,1235.1886902,5335.0,4.5,0.910484,13.3922,357.962301,-19.17848,PC
1652,4.1567864,3.9618075,4693.282397,9.7108658,941.6079568,1412.8214487,6362.5,4.59,1.38831,10.9774,358.408479,-10.118118,KP
1653,2.1194575,1.9960996,1820.4503181,10.0996695,5316.791806,2177.8710564,7022.0,4.2,1.99761,11.3641,5.128602,-61.386174,PC
1654,7.8369842,6.8077198,14532.9486121,21.4721115,434.3612918,1164.3472682,5774.8,4.4,1.75826,12.937,10.162056,-60.880424,PC
