,orbital_period,transit_duration,transit_depth,planet_radius,insolation_flux,equilibrium_temperature,stellar_teff,stellar_logg,stellar_radius,stellar_mag,ra,dec,target
204,2.6620728,1.7235054,220.9994213,1.2172175,267.4349792,1031.3932912,4884.0,4.54,0.799716,10.3366,239.016918,73.07392,CANDIDATE
205,4.83809469,1.096,1544.0,0.79,3.7,354.0,3187.0,5.091,0.2,17.058,289.37668,41.158672,CONFIRMED
206,583.8531,5.09,491.0,1.97,0.35,196.0,5591.0,4.559,0.86,14.857,293.91037,48.192081,CANDIDATE
207,1.88984957,19.45,249670.0,73.04,526.5,1221.0,5328.0,4.571,0.716,13.035,292.98526,41.716888,FALSE POSITIVE
208,2.65646,2.475,773.369,12.1711,948.066,1545.0,6135.4,3.4,3.98,9.08409,323.548627,50.481445,FALSE POSITIVE
209,8.8109721,4.822,24048.0,47.94,142.58,881.0,5780.0,4.438,1.0,18.533,294.46231,38.381912,FALSE POSITIVE
210,5.655018,1.7818546,356.813695,1.5874236,67.2014321,730.2379204,4674.0,4.61121,0.704768,9.2576,263.152578,33.570556,CANDIDATE
211,3.701765401,2.6061,288.3,1.63,286.23,1050.0,5252.0,4.442,0.898,14.759,293.12341,40.934769,CONFIRMED
212,27.214103,3.93466,4940.12749,8.317461,365.719,1185.0,6270.0,4.54537,0.977522,10.6392,163.198824,-67.387472,FALSE POSITIVE
213,2.27050106,1.903,106.7,0.55,157.05,903.0,4671.0,4.721,0.528,14.363,298.41931,45.071442,CANDIDATE
214,9.72869627,5.628,252.2,42.47,379.75,1126.0,6881.0,4.301,1.351,13.542,291.1738,44.449799,FALSE POSITIVE
215,6.58454,3.395,5500.94,10.5098,1274.11,1664.0,8829.0,3.91,1.23369,9.5254,98.123772,-3.54484,FALSE POSITIVE
216,29.3821476,2.9371293,6575.439488,14.7329776,41.9877466,649.2327084,6016.0,4.36,1.1547199,11.447,173.833691,79.413053,CANDIDATE
217,3.1353607,1.438,8634.0,22.286,459.818,1290.0,5503.0,4.4,1.06,10.459,1.484836,-20.653955,CANDIDATE
218,3.547854,3.494333,10424.3718,14.581841,1212.004376,1504.858953,6351.0,4.22896,1.4,11.5232,312.457488,-24.428694,CANDIDATE
219,1.544928892,1.43586,5817.3,13.43,3765.46,1997.0,6309.0,4.199,1.412,13.308,294.19211,39.618999,CONFIRMED
220,6.1429164,4.475,3871.0,7.50153,592.787,1374.0,6291.9,4.25,1.38,13.0091,292.031505,49.388635,FALSE POSITIVE
221,8.63050092,3.144,325.8,1.43,70.63,739.0,5352.0,4.599,0.764,15.868,289.37704,40.00116,CONFIRMED
222,0.566801045,1.7499,188.3,1.42,7209.06,2348.0,6106.0,4.405,0.982,14.498,292.93552,42.824871,FALSE POSITIVE
223,42.032096076,11.6768,391260.0,79.17,35.34,622.0,6618.0,4.393,1.117,12.694,289.47922,44.631371,FALSE POSITIVE
224,5.8877038,4.009,39.7,0.6,262.67,1026.0,6065.0,4.495,0.947,13.811,293.43494,46.03944,CANDIDATE
225,381.850599,4.772,1702.0,3.59,0.58,222.0,5485.0,4.556,0.867,15.403,285.28363,38.947281,FALSE POSITIVE
226,4.05135,2.4,1132.23,14.2359,365.719,1185.0,4974.4,4.33,3.85,10.4717,291.12047,33.273702,FALSE POSITIVE
227,13.15140223,5.439,97.8,1.87,243.84,1008.0,6154.0,4.12,1.636,12.071,297.78659,47.88612,CONFIRMED
228,7.04715073,1.434,282.5,1.54,178.49,932.0,5941.0,4.519,0.911,15.583,290.10718,38.374409,FALSE POSITIVE
229,31.1748311,3.79,200.2,1.31,27.62,585.0,6086.0,4.511,0.921,13.926,289.83121,44.609859,CONFIRMED
230,25.321698729,4.45367,119590.0,56.62,43.39,655.0,6109.0,4.455,1.029,15.128,288.40378,51.073761,FALSE POSITIVE
231,4.841688,2.6872717,26366.6015844,17.8590054,366.4480029,1115.8937351,5925.1,4.43,1.04742,13.0789,77.298277,38.228572,CANDIDATE
232,5.34326,1.426,6980.0,10.4171,52.9343,751.0,5776.0,4.25,1.26,10.1883,160.229227,35.913354,FALSE POSITIVE
233,1.736952453,2.40641,8079.2,33.46,891.96,1395.0,5805.0,4.564,0.791,15.597,285.53461,48.28521,FALSE POSITIVE
234,0.761119678,1.43,1112.0,27.81,18660.94,2977.0,6911.0,4.038,1.501,7.899,289.74249,39.267059,CANDIDATE
235,15.3392841,2.933,12910.0,11.7705,26.88,1185.0,5483.0,4.33,1.02,12.6702,158.600019,-23.73406,CANDIDATE
236,12.4970599,3.877,180.0,1.44,117.3,839.0,6174.0,4.445,1.021,14.191,298.19412,41.029331,CANDIDATE
237,289.76961138,3.19,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,12.714,283.03632,40.644989,FALSE POSITIVE
238,1.72929014,3.609,84.5,0.86,1187.75,1497.0,5910.0,4.505,0.94,15.659,289.94556,43.665932,FALSE POSITIVE
239,1.9803146,1.66,306.0,1.16969,301.491,1160.0,4907.0,4.62,0.72,10.0556,151.612215,83.08784,CANDIDATE
240,2.9193825,1.507,11876.0,12.0124,213.872,1065.0,6037.0,4.43,1.06,12.3987,130.732165,-37.634354,CANDIDATE
241,2.9866836,2.681,14000.0,15.0254,282.578,1142.0,4790.0,4.14,1.24,12.8311,244.138351,-41.073966,CANDIDATE
242,2.665875491,7.59461,161390.0,67.43,1199.89,1502.0,6234.0,4.351,1.159,12.156,291.99097,45.234138,FALSE POSITIVE
243,11.96407399,4.526,784.2,3.21,100.96,808.0,5903.0,4.437,0.961,15.361,280.31488,43.98571,CANDIDATE
244,1.332562831,6.24,297.9,24.29,1301.29,1532.0,5718.0,4.549,0.863,15.846,295.21036,46.749321,FALSE POSITIVE
245,1.06100327,1.675,95.9,0.94,2443.69,1793.0,5966.0,4.493,0.961,15.14,297.88528,40.097321,FALSE POSITIVE
246,53.5292702,5.668,1086.1,2.28,3.48,348.0,4736.0,4.624,0.708,14.887,293.74393,38.939281,CONFIRMED
247,147.97391,6.854,1267.1,3.33,2.78,329.0,5578.0,4.44,0.95,14.904,292.59164,38.399658,CANDIDATE
248,8.5874668,5.1458902,1904.8131484,5.3744721,152.0429498,895.5943008,5929.0,4.48275,0.987583,10.8037,260.36481,65.012281,FALSE POSITIVE
249,628.15844,12.144,502.3,0.95,0.03,101.0,3697.0,4.829,0.423,13.347,284.19696,40.641251,FALSE POSITIVE
250,1.106560721,2.64151,253680.0,47.63,2382.7,1782.0,6205.0,4.534,0.873,15.415,293.10742,42.122589,FALSE POSITIVE
251,3.0300715,2.5466671,21794.6136956,12.7529892,318.4581858,1077.4145935,5242.82,4.52404,0.857369,11.0248,286.040876,36.632536,CANDIDATE
252,5.874197307,4.26585,205700.0,59.2,361.15,1112.0,6103.0,4.363,1.083,14.857,290.99643,43.458752,FALSE POSITIVE
253,368.72715,5.06,426.6,1.55,0.51,215.0,5401.0,4.569,0.749,14.598,295.06079,43.058811,FALSE POSITIVE
254,4.532402495,3.12,339.1,3.69,426.69,1160.0,5575.0,4.278,1.173,13.932,293.08734,39.799122,FALSE POSITIVE
255,100.494129,2.679,57.6,1.33,17.64,523.0,6018.0,4.036,1.75,11.484,287.3548,45.948662,CANDIDATE
256,1.322475635,5.307,997.3,14.03,342.59,1097.0,4668.0,4.7,0.548,14.335,285.37671,49.461712,CANDIDATE
257,8.7802662,2.45,2140.0,8.87975,87.107,851.0,6124.0,3.95,1.88,11.8014,265.23597,-69.443478,CANDIDATE
258,114.27173902,2.19,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,13.05,299.23679,40.425819,FALSE POSITIVE
259,18.0811429,4.44,71.2,0.75,39.18,638.0,5693.0,4.551,0.856,14.754,290.20163,48.185822,FALSE POSITIVE
260,6.2185453,3.122,7840.0,19.4459,798.226,1480.0,7968.0,4.06,2.14,13.0802,108.746489,-0.242934,CANDIDATE
261,3.1339356,4.477,203.7,1.58,704.95,1315.0,6137.0,4.46,1.018,15.725,294.11237,46.252708,FALSE POSITIVE
262,7.28116667,2.716,333.8,1.4,72.16,744.0,5008.0,4.572,0.788,15.993,291.50812,45.370159,CANDIDATE
263,4.4350026,1.888,1170.0,8.69525,2060.1,1876.0,9706.0,4.29,1.87,10.1503,313.885156,46.502085,FALSE POSITIVE
264,8.2562857,2.0378,37.3,1.49,874.56,1387.0,6197.0,3.837,2.188,10.421,285.1828,43.831078,CANDIDATE
265,5.93717724,5.355,25450.0,594.32,241.6,1005.0,5780.0,4.438,1.0,18.358,289.17267,50.630558,FALSE POSITIVE
266,17.6648787,2.61,670.0,1.25125,3.28445,375.0,3746.0,4.76979,0.46,11.0788,285.636524,75.418514,CONFIRMED
267,1.9422802,2.768,8140.0,15.1178,2966.77,2056.0,6950.0,4.21,1.6,13.0115,75.475796,-7.660236,CANDIDATE
268,0.734426409,1.569,94.1,0.98,5800.4,2223.0,6406.0,4.458,1.005,15.588,296.19693,50.13612,FALSE POSITIVE
269,0.8134736,1.2306765,26619.0549693,13.1601533,680.8948699,1302.8360438,4400.0,4.64555,0.757649,11.1184,154.908187,-9.806443,CANDIDATE
270,8.2000786,2.393,890.0,2.41401,38.3953,693.0,4865.6,4.54,0.79,11.2867,55.228521,12.572448,CANDIDATE
271,3.3843865,3.845,10730.0,16.224,917.268,1533.0,5848.0,4.1,1.52,13.3164,62.724267,-43.247264,CANDIDATE
272,0.9277787,0.997,3020.0,13.2413,1195.25,1638.0,6123.0,3.74,2.42,12.2196,314.545327,25.898469,CANDIDATE
273,0.938750221,1.3568,280.7,1.46,1874.28,1676.0,5497.0,4.527,0.886,14.86,296.05405,45.827049,CONFIRMED
274,1.343636,2.275,26070.0,18.3699,2519.68,1973.0,6339.0,4.45,1.1,12.7966,320.850391,39.813037,CANDIDATE
275,7.66462913,3.614,114.1,1.6,353.31,1106.0,5640.0,4.087,1.515,14.686,294.13791,42.370499,CANDIDATE
276,11.8141726,5.5649352,1504.894167,6.9724932,275.6427299,1039.2173413,5609.0,3.93083,1.78598,8.74761,154.671098,10.128846,CANDIDATE
277,4.029803201,4.4301,191070.0,47.58,545.64,1233.0,6024.0,4.385,1.078,16.936,285.68704,38.26115,FALSE POSITIVE
278,1.3509356,2.636,6060.0,10.5098,1788.91,1811.0,4297.6,4.33,1.23369,13.0789,174.495736,-61.471059,CANDIDATE
279,0.992799002,3.4878,1653.0,40.12,3302.31,1933.0,6217.0,4.472,0.989,15.106,293.94012,40.447189,FALSE POSITIVE
280,96.32561456,2.28,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,14.451,291.59988,50.635891,FALSE POSITIVE
281,631.99116,2.99,345.6,1.86,0.46,210.0,5594.0,4.387,1.006,13.415,301.50656,44.711842,CANDIDATE
282,6.02930329,1.5821,1912.7,2.85,50.04,678.0,4537.0,4.648,0.672,15.784,283.71088,47.86327,CONFIRMED
283,5.0316309,5.6042382,5454.3434819,16.4901283,1766.8411884,1653.5568407,6350.0,3.87,2.1627901,10.1213,267.640491,36.570176,CANDIDATE
284,0.892061734,2.24307,75590.0,46.75,2090.54,1724.0,5561.0,4.512,0.855,13.815,295.14029,38.597542,FALSE POSITIVE
285,0.758355704,4.4135,9568.3,8.78,2292.94,1765.0,5629.0,4.586,0.783,15.617,298.89764,43.394459,FALSE POSITIVE
286,7.82187328,3.8417,42.2,2.78,4601.71,2101.0,7221.0,3.488,4.24,9.275,282.00031,48.542221,FALSE POSITIVE
287,3.1901569,1.8262867,3648.2442456,15.146461,2876.2951268,1867.7902797,6474.57,4.26363,1.98958,11.0932,85.467425,-56.740455,FALSE POSITIVE
288,12.1582804,2.1406837,3430.7762638,1.9160277,2.6741524,326.1491782,3429.0,4.90092,0.3232,12.5441,266.767331,57.226662,FALSE POSITIVE
289,3.03359398,4.026,95.6,1.55,1294.06,1529.0,5557.0,4.037,1.616,14.943,297.79691,39.921371,CANDIDATE
290,55.180772,9.791,474.6,2.37,18.79,531.0,6306.0,4.426,1.076,15.551,293.22018,37.610699,CANDIDATE
291,514.271499,3.46,688.9,3.01,1.04,258.0,6343.0,4.411,1.137,14.848,295.97278,44.645088,CANDIDATE
292,3.7543552,1.878,470.0,4.6716,931.407,1539.0,8398.0,4.27,1.75,10.1731,5.198855,55.542814,FALSE POSITIVE
293,2.97601892,5.5,306.1,164.46,14524.05,2799.0,5140.0,2.955,7.746,13.799,290.1488,38.513279,FALSE POSITIVE
294,15.8118347,4.449,601.0,2.24252,70.4363,807.0,5746.7,4.43,1.01,9.6216,142.919776,-63.367397,CANDIDATE
295,1.213745575,5.5835,2012.2,21.69,572.53,1246.0,4820.0,4.606,0.661,15.825,283.8757,47.231918,FALSE POSITIVE
296,0.721522907,1.4521,22528.0,11.04,1115.99,1475.0,4893.0,4.634,0.625,15.069,288.49091,46.804989,CANDIDATE
297,4.413935,2.604,10370.0,13.3105,293.437,1153.0,5972.0,4.33,1.28,13.1524,104.738312,7.944615,CANDIDATE
298,550.86514,14.548,346.5,2.06,0.76,238.0,5912.0,4.367,1.115,13.093,298.39798,41.314892,FALSE POSITIVE
299,32.332528,3.459632,2425.505189,3.028709,2.7564164,328.6290521,3891.0,4.64044,0.615038,12.1677,74.697171,-56.393814,CANDIDATE
300,8.8233996,6.735,104.6,1.13,176.13,929.0,5602.0,4.269,1.121,14.598,285.59543,40.679722,CANDIDATE
301,1.532703,2.698,1250.0,10.8699,26916.4,3568.0,6023.1,4.24,1.39,9.5621,347.757547,45.93369,FALSE POSITIVE
302,5.830149,2.618,1310.0,2.70505,59.7261,774.0,4451.0,4.57,0.72,11.4337,45.907166,-39.930776,CANDIDATE
303,6.096030635,18.4531,901660.0,406.97,3246.2,1925.0,7598.0,3.867,2.692,13.533,296.10501,50.518471,FALSE POSITIVE
304,376.37989,13.99,1140.0,3.26,1.16,265.0,6231.0,4.488,0.955,15.632,291.60455,46.973289,CANDIDATE
305,6.40087137,2.5561,133.6,1.91,357.44,1109.0,5426.0,4.107,1.421,12.988,287.30786,39.14473,CONFIRMED
306,7.214721393,2.36464,46802.0,16.79,37.12,630.0,4705.0,4.696,0.552,14.853,291.08231,51.558361,FALSE POSITIVE
307,81.3153052,5.807,715.5,2.55,5.64,393.0,5325.0,4.39,0.975,15.111,294.56937,45.671261,CONFIRMED
308,9.2292064,2.927,1560.0,3.09843,25.7273,627.0,4406.0,4.50428,0.77,7.7945,271.935501,39.072927,CANDIDATE
309,2.28607282,7.82,261.8,1.01,186.39,942.0,4583.0,4.65,0.654,15.546,297.22394,47.025162,FALSE POSITIVE
310,7.5768334,2.073,289.0,0.867887,26.1371,629.0,3766.0,4.75957,0.53,7.66874,140.399376,-60.281169,CANDIDATE
311,8.65315602,2.627,417.5,1.37,40.5,643.0,4746.0,4.605,0.696,15.863,289.76312,39.245178,FALSE POSITIVE
312,41.86539723,6.663,4309.3,31.14,14.79,500.0,6063.0,4.584,0.788,14.528,297.76053,40.829948,FALSE POSITIVE
313,3.053563251,3.2551,508.4,21.79,444.16,1171.0,5764.0,4.548,0.863,14.598,298.13525,41.95105,FALSE POSITIVE
314,352.710091,2.901,1658.0,3.75,1.09,261.0,6112.0,4.513,0.908,15.672,296.82361,44.855309,FALSE POSITIVE
315,3.5730141,3.37,755.0,11.3113,54679.3,4260.0,9219.0,4.14,2.15,9.1355,122.178195,-48.802811,FALSE POSITIVE
316,28.1315937,4.043,5064.0,17.2116,23.9447,616.0,5513.0,3.75,2.18,9.53851,326.831427,34.850944,CANDIDATE
317,0.503999678,0.5421,975.6,2.97,1566.41,1605.0,4898.0,4.686,0.568,15.498,293.95221,45.31826,FALSE POSITIVE
318,5.0048582,5.027,750.0,4.81636,795.439,1479.0,5641.8,3.91,1.83,10.6582,269.951986,27.829972,CANDIDATE
319,2.227718792,4.9699,1039.0,8.88,906.46,1400.0,6038.0,4.508,0.922,14.85,298.33893,41.073479,FALSE POSITIVE
320,7.03380109,6.4185,138.5,2.61,718.45,1320.0,6122.0,4.019,1.934,13.357,284.88037,45.134621,CANDIDATE
321,20.7057153,9.678,115.9,3.22,206.73,967.0,5668.0,3.792,2.437,14.276,298.11887,40.37505,CONFIRMED
322,343.56446,18.94,179.6,1.8,1.87,298.0,5770.0,4.2,1.326,14.217,296.78223,40.835541,FALSE POSITIVE
323,53.912783631,44.0504,216.7,4.25,55.85,697.0,6085.0,3.917,2.02,12.147,294.06641,42.486839,FALSE POSITIVE
324,4.4653014,2.494,14760.0,14.5338,243.703,1100.0,6051.2,4.35,1.18,9.76031,344.445363,38.674919,CANDIDATE
325,2.229326354,1.9946,49.1,0.6,621.53,1273.0,5587.0,4.525,0.865,10.687,290.7037,43.607208,CANDIDATE
326,1.8119168,2.618,5510.0,8.20112,2335.94,1936.0,6146.0,4.54,0.96,13.353,147.429759,-48.111763,CANDIDATE
327,3.0911721,1.9714799,349.193899,1.666703,295.0992437,1057.0895356,5253.0,4.54958,0.834386,9.2551,308.539086,-29.672613,CANDIDATE
328,1.2602151,1.7829162,3711.7152579,28.2499512,60333.0433838,3997.2246581,9255.0,3.88,2.9098899,9.1103,137.518351,-43.924957,FALSE POSITIVE
329,1.089057762,1.637,37.4,0.44,917.78,1404.0,5096.0,4.582,0.737,14.122,288.06711,46.379551,FALSE POSITIVE
330,9.97682072,3.4873,966.8,2.85,97.85,802.0,5500.0,4.416,0.928,14.943,296.75296,45.0411,CONFIRMED
331,0.669310092,1.6274,131.8,1.13,3643.96,1983.0,5475.0,4.426,1.003,12.521,286.03635,49.61451,CONFIRMED
332,2.2355936,3.8169843,11467.2654828,19.1583617,3937.2018929,2020.3037543,6731.0,4.11,1.74519,12.5808,199.154488,-59.030514,CANDIDATE
333,12.71672,2.529,388.126,2.7546,34.1387,673.0,5711.1,4.24,1.27,9.34822,231.162129,67.464751,CANDIDATE
334,4.786958,4.936,8390.0,18.0112,2320.18,1933.0,7668.6,4.13,1.91,9.6129,130.505638,3.710566,CONFIRMED
335,2.61841046,3.304,180.2,1.12,567.24,1245.0,5912.0,4.566,0.82,14.598,299.06693,47.895191,FALSE POSITIVE
336,0.8313018,1.181,1770.0,6.57285,1906.13,1840.0,5983.0,4.4,1.1,12.6116,194.027192,-26.204243,CANDIDATE
337,2.5444539,3.709,5440.0,12.5904,2136.19,1893.0,6171.0,4.01,1.77,13.4597,89.061905,21.332032,CANDIDATE
338,12.07134205,4.3224,759.2,1.29,5.74,395.0,3713.0,4.779,0.47,15.847,294.77393,43.056301,CONFIRMED
339,1.5076298,1.93,280.0,4.68666,820.873,1491.0,4954.0,4.33,2.82,8.94942,298.686935,23.060942,CANDIDATE
340,0.9136081,1.099,1368.0,5.5813,5597.87,2409.0,7126.0,4.29,1.5,10.1939,110.881841,-37.835468,CANDIDATE
341,51.85656556,2.21,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,13.173,298.06549,46.436298,CANDIDATE
342,126.505657,8.836,95.5,1.51,18.42,528.0,7092.0,4.176,1.525,12.749,291.51575,38.058418,FALSE POSITIVE
343,3.2689953,2.931,15890.0,17.1329,439.803,1275.0,5552.0,4.19,1.32,13.4259,189.667798,-45.416556,CANDIDATE
344,18.9926881,1.506,223710.0,10.231,0.172006,179.0,3003.0,5.05,0.21,14.3088,180.764269,-33.6655,CANDIDATE
345,2.853133997,1.465,277.1,1.36,251.77,1016.0,5041.0,4.576,0.766,13.999,296.86099,41.09734,CONFIRMED
346,3.9982381,2.867,53030.0,20.4596,235.437,1091.0,5509.0,4.53,0.88,13.5836,161.953093,-68.150937,CANDIDATE
347,3.305577989,2.5903,17971.0,25.89,263.55,1027.0,5534.0,4.629,0.707,15.537,292.07849,38.631481,FALSE POSITIVE
348,5.83909761,3.1915,273.6,2.06,341.48,1097.0,5553.0,4.221,1.25,15.065,292.58044,46.097389,CONFIRMED
349,27.08239734,5.0119,423.2,3.25,57.77,703.0,5857.0,4.204,1.305,13.77,298.06769,49.412601,CONFIRMED
350,19.563092517,6.9547,12992.0,23.76,205.39,965.0,6208.0,3.959,1.831,11.115,297.52545,41.261841,FALSE POSITIVE
351,2.99025443,5.414,589.2,1.7,168.45,918.0,4667.0,4.578,0.731,15.842,287.74881,38.92955,FALSE POSITIVE
352,0.638162933,1.2313,109.7,0.91,2928.31,1874.0,5244.0,4.449,0.888,14.405,291.05722,44.632381,CONFIRMED
353,2.6528082,2.297,153.1,1.17,633.57,1280.0,5778.0,4.48,0.935,15.668,294.28778,40.692741,CANDIDATE
354,148.179343,12.733,466.6,2.52,4.29,367.0,5635.0,4.278,1.183,15.563,294.60629,43.937141,CANDIDATE
355,3.25424652,5.378,82.1,0.96,521.81,1220.0,5692.0,4.421,1.004,14.359,287.75903,38.281551,CANDIDATE
356,358.96844,21.71,807.8,2.7,1.13,263.0,6117.0,4.496,0.947,15.36,291.2276,38.771351,FALSE POSITIVE
357,3.6250244,2.209,11380.0,6.80665,53.0463,751.0,3811.0,4.63,0.63,13.3153,122.217093,-28.937824,CANDIDATE
358,3.0233509,2.369,17150.0,11.3795,201.365,1049.0,4881.0,4.5,0.84,12.8127,311.466288,13.840621,CANDIDATE
359,6.7075429,2.125,11920.0,17.4647,225.822,1079.0,6134.3,4.33,1.24,10.6405,134.120039,72.533276,CANDIDATE
360,18.5525162,4.385,771.5,2.53,33.14,612.0,5569.0,4.566,0.829,15.714,294.57623,38.45697,CONFIRMED
361,3.2724973,1.459,5320.0,5.6778,44.1281,718.0,4279.0,4.51,0.75,11.8417,281.527275,46.248566,CANDIDATE
362,2.4254068,3.323,1910.0,11.0715,7043.91,2552.0,8290.0,3.95,2.51,11.2351,41.904242,61.306342,FALSE POSITIVE
363,9.82578495,5.2498,433.3,2.66,180.36,935.0,6246.0,4.433,1.092,14.896,289.83011,50.586239,CONFIRMED
364,0.614701901,0.947,131.6,0.82,1779.79,1656.0,4954.0,4.563,0.724,15.893,296.20569,44.498989,FALSE POSITIVE
365,3.1405783,1.574,8570.0,11.93,210.456,1061.0,5636.0,4.24,1.26,12.6977,147.482896,-14.733219,CANDIDATE
366,5.93719982,3.95,175.6,1.47,297.14,1059.0,6102.0,4.457,1.026,13.021,289.21481,50.650921,FALSE POSITIVE
367,0.91057795,2.73,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,11.965,299.24683,40.29866,FALSE POSITIVE
368,4.88084456,2.5574,343.0,1.55,141.0,879.0,4929.0,4.481,0.861,14.925,295.02167,46.619221,CONFIRMED
369,5.19206571,3.716,66.6,0.99,442.55,1170.0,6322.0,4.426,1.075,14.423,288.97183,46.265202,CANDIDATE
370,2.8411187,1.993,1915.0,5.54834,333.622,1190.0,5517.0,4.27,1.19,12.3104,40.756305,-70.514284,CANDIDATE
371,4.2807509,2.051,447.0,2.23474,177.537,1016.0,5653.3,4.41,1.03,10.187,114.639398,31.394454,CANDIDATE
372,332.74984,14.77,518.1,2.55,1.97,302.0,6372.0,4.375,1.112,15.487,295.03903,43.95454,FALSE POSITIVE
373,584.55603,3.671,346.7,6.69,3.73,354.0,5208.0,3.458,3.62,11.367,291.36295,47.328709,CANDIDATE
374,21.77568158,7.9588,797.9,4.76,125.14,853.0,5900.0,4.022,1.694,13.988,289.07755,46.005219,CONFIRMED
375,11.30123036,4.022,277.1,1.85,124.42,852.0,5730.0,4.34,1.122,14.981,292.00681,38.820728,CONFIRMED
376,3.042692,4.9822845,1640.2983771,6.1586417,14343.8465405,2791.1691551,8000.0,4.33,1.0,10.1356,123.178216,-42.93501,FALSE POSITIVE
377,41.0081117,4.376,1004.5,2.64,7.72,425.0,5303.0,4.63,0.708,14.708,286.16205,39.678001,CONFIRMED
378,253.374581,22.889,1104.0,19.25,22.41,555.0,5177.0,3.216,5.949,11.893,296.7236,44.853142,CANDIDATE
379,6.7392054,0.839,5180.0,8.73795,4.48575,405.0,4557.0,4.52,0.77,12.2657,119.257496,-20.463623,CANDIDATE
380,2.881100027,9.43866,662830.0,446.29,17809.19,2946.0,8104.0,3.675,3.369,13.636,290.47125,38.528561,FALSE POSITIVE
381,2.9859012,1.205,4150.0,14.0883,339.369,1195.0,6709.5,4.02,1.94,11.9181,113.67495,38.986526,CANDIDATE
382,1.002591901,1.247,143.2,0.87,884.21,1391.0,4893.0,4.574,0.739,15.79,297.61307,41.672829,CANDIDATE
383,2.7188122,2.182,12150.0,16.9807,708.483,1437.0,6531.0,4.23,1.48,11.9642,241.287509,-46.565649,CANDIDATE
384,6.8674054,3.488,779.0,2.4024,297.944,1157.0,6051.5,4.48,1.03,10.9425,292.196087,58.614764,CANDIDATE
385,1.4571902,0.568,6297.0,8.18389,112.285,906.0,5712.0,4.62,0.82,13.2722,133.233364,-31.998124,CANDIDATE
386,15.5523703,5.554,723.0,3.54892,861.828,1509.0,5759.0,4.31,1.18,9.2889,183.61147,-58.058789,CANDIDATE
387,5.215752,1.13,46.8,0.83,422.67,1156.0,6202.0,4.422,1.122,12.692,287.41006,39.65868,CANDIDATE
388,4.373570433,0.623,366.0,1.23,66.12,727.0,4362.0,4.623,0.64,15.194,295.30652,49.179668,CANDIDATE
389,6.09595681,5.502,65.7,1.26,593.42,1259.0,6313.0,4.228,1.467,12.742,297.39371,39.829041,CANDIDATE
390,12.6878176,4.262,293.0,2.16,123.89,851.0,6258.0,4.442,1.046,15.813,293.94241,42.4259,CANDIDATE
391,2.2774846,3.756,1520.0,17.7506,1146.77,1621.0,4827.0,4.33,4.7,12.1197,0.202398,62.803046,CANDIDATE
392,5.1117547,3.281,267.8,2.81,788.0,1351.0,6432.0,4.207,1.345,13.306,300.33237,44.986141,CONFIRMED
393,4.0802864,3.417725,2167.3207374,3.492429,1.3124685,272.9870031,5780.0,4.64751,0.604385,10.745,300.708664,39.668371,FALSE POSITIVE
394,1.12679793,12.079,227.2,21.07,1514.63,1590.0,5662.0,4.56,0.84,14.618,290.50241,44.96817,FALSE POSITIVE
395,1.23517588,5.476,232.9,1.59,1955.7,1697.0,5780.0,4.438,1.0,11.908,295.85056,39.947193,FALSE POSITIVE
396,2.8013515,5.405,4590.0,12.9252,28108.4,3607.0,7518.0,4.23,1.67,12.6554,218.676874,-58.297303,FALSE POSITIVE
397,9.88047978,2.78458,18541.0,23.6,129.45,860.0,6113.0,4.512,0.917,15.212,281.66916,42.038639,FALSE POSITIVE
398,5.1357505,3.504,11560.0,13.7192,461.579,1291.0,6301.0,4.32,1.28,12.776,300.997003,21.216507,CANDIDATE
399,7.82502168,2.186,520.8,1.2,14.05,494.0,3950.0,4.754,0.493,15.954,286.07913,39.27832,CONFIRMED
400,24.67458244,3.2648,650.6,2.33,20.71,544.0,5456.0,4.562,0.812,14.769,292.16278,41.023239,CONFIRMED
401,2.976012511,6.52033,449090.0,79.99,1119.89,1476.0,6572.0,4.408,1.08,11.287,290.13269,38.51368,FALSE POSITIVE
402,7.3262605,1.786,12150.0,10.5098,24.4878,619.0,4884.2,4.33,1.23369,12.6087,145.257124,-57.379026,CANDIDATE
403,3.311864148,1.4049,5976.5,9.06,365.94,1116.0,5461.0,4.499,0.937,14.256,298.62488,48.57745,CONFIRMED
404,2.8456505,2.556,2681.0,6.4972,758.965,1462.0,6112.0,4.27,1.3,10.3716,134.15896,-34.628475,CANDIDATE
405,3.4355113,2.11,2580.0,4.18368,146.577,969.0,4870.0,4.53,0.8,11.9783,164.375996,12.535614,CANDIDATE
406,290.02002,23.87,172.5,1.56,2.51,321.0,6452.0,4.384,1.148,14.737,288.01117,45.68716,CANDIDATE
407,109.0502946,7.3613043,3819.91221,12.6721874,62.0087384,715.7032239,8953.0,4.22329,1.92506,10.2403,296.106671,58.375608,CANDIDATE
408,3.2797282,3.5187009,11048.1826083,13.8117581,913.776443,1402.2638527,5857.0,4.24,1.29747,10.6444,60.199826,-54.592918,CONFIRMED
409,1.1239202,0.824,1100.0,8.30438,1555.17,1749.0,7786.1,4.08,2.06,10.813,325.383163,29.91356,CANDIDATE
